show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description;IMDB_titleID;IMDB_rating;IMDB_rating_votes;IMDB_title_name
1181550;Movie;Scream 2;Wes Craven;Neve Campbell, David Arquette, Courteney Cox, Sarah Michelle Gellar, Jamie Kennedy, Laurie Metcalf, Elise Neal, Jerry O'Connell, Timothy Olyphant, Jada Pinkett Smith, Liev Schreiber, Lewis Arquette, Duane Martin, Rebecca Gayheart, Portia de Rossi, Omar Epps, Tori Spelling, Heather Graham, Joshua Jackson, Luke Wilson;United States;2019-10-01;1997;R;121 min;Horror Movies;Gale has written a best-seller which has been turned into a film. As the movie premiere looms closer, the mysterious deaths begin again.;/title/tt0120082/;6.2;149297; Scream 2
70170051;Movie;Senna;Asif Kapadia;Ayrton Senna, Alain Prost, Frank Williams;United Kingdom, France, United States;2019-10-01;2010;PG-13;106 min;Documentaries, International Movies, Sports Movies;This fast-paced documentary profiles Ayrton Senna, one of the greatest drivers in the history of Formula One racing, and a hero in his native Brazil.;/title/tt1424432/;8.5;58151; Senna
70021630;Movie;Sin City;Robert Rodriguez, Frank Miller;Bruce Willis, Mickey Rourke, Jessica Alba, Clive Owen, Rosario Dawson, Benicio Del Toro, Nick Stahl, Elijah Wood, Rutger Hauer, Powers Boothe, Devon Aoki, Alexis Bledel, Josh Hartnett, Jaime King, Brittany Murphy, Michael Clarke Duncan, Michael Madsen;United States;2019-10-01;2005;R;124 min;Action & Adventure;In these intertwined tales, an ex-con avenges a hooker's death, a gumshoe gets mixed up with dangerous vixens, and a cop saves a dancer from a rapist.;/title/tt0401792/;8.0;724578; Sin City
70041963;Movie;Superman Returns;Bryan Singer;Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden, Parker Posey, Frank Langella, Sam Huntington, Eva Marie Saint, Marlon Brando, Kal Penn;United States;2019-10-01;2006;PG-13;154 min;Action & Adventure, Sci-Fi & Fantasy;When Superman returns to Metropolis, he finds that Lois Lane has moved on to another man and Lex Luthor is developing a new plan to rule the world.;/title/tt0348150/;6.0;264452; Superman Returns
70058025;Movie;Surf's Up;Ash Brannon, Chris Buck;Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder, James Woods, Diedrich Bader, Mario Cantone, Kelly Slater, Rob Machado, Sal Masekela;United States;2019-10-01;2007;PG;86 min;Children & Family Movies, Comedies, Sports Movies;This Oscar-nominated mockumentary goes behind the scenes at the Penguin World Surfing Championship to get a close-up look at the inventors of surfing.;/title/tt0423294/;6.7;65339; Surf's Up
70128696;Movie;The Bounty Hunter;Andy Tennant;Jennifer Aniston, Gerard Butler, Jason Sudeikis, Jeff Garlin, Ritchie Coster, Cathy Moriarty, Peter Greene, Joel Marsh Garland, Siobhan Fallon Hogan, Dorian Missick, Adam Rose, Christine Baranski, Carol Kane, Adam LeFevre;United States;2019-10-01;2010;PG-13;111 min;Action & Adventure, Comedies, Romantic Movies;Bounty hunter Milo Boyd finds his latest assignment downright satisfying as he learns that the bail-jumper he must chase down is his ex-wife, Nicole.;/title/tt1038919/;5.6;116224; The Bounty Hunter
70077542;Movie;The Bucket List;Rob Reiner;Jack Nicholson, Morgan Freeman, Sean Hayes, Beverly Todd, Alfonso Freeman, Rob Morrow, Rowena King, Christopher Stapleton, Ian Anthony Dale, Richard McGonagle;United States;2019-10-01;2007;PG-13;97 min;Comedies, Dramas;Two terminally ill men bust out of the cancer ward with a plan to experience life to the fullest before they kick the bucket.;/title/tt0825232/;7.4;220207; The Bucket List
510854;Movie;The Flintstones;Brian Levant;John Goodman, Elizabeth Perkins, Rick Moranis, Rosie O'Donnell, Kyle MacLachlan, Halle Berry, Elizabeth Taylor, Dann Florek, Sam Raimi, Harvey Korman;United States;2019-10-01;1994;PG;91 min;Children & Family Movies, Comedies;The Flintstones hit the big screen in this live-action comedy that finds Fred and Barney struggling to cope with the pressures of work and family.;/title/tt0109813/;4.9;72323; The Flintstones
60000921;Movie;The Flintstones in Viva Rock Vegas;Brian Levant;Mark Addy, Stephen Baldwin, Kristen Johnston, Jane Krakowski, Joan Collins, Thomas Gibson, Alan Cumming;United States;2019-10-01;2000;PG;91 min;Children & Family Movies, Comedies, Romantic Movies;Yabba-dabba-doo! Digital dinosaurs rule the day when Fred, Barney, Betty and Wilma take Vegas by storm in this prequel that posits their lives before marriage.;/title/tt0158622/;3.6;20281; The Flintstones in Viva Rock Vegas
80188730;TV Show;The K2;;Ji Chang-wook, Song Yoon-a, Lim Yoona, Cho Seong-ha, Kim Kap-soo, Lee Jung-jin, Son Tae-young, Shin Dong-mi;South Korea;2019-10-01;2016;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;A fugitive soldier gets swept up in personal and political intrigue when he's hired as a bodyguard for the family of a presidential candidate.;/title/tt5966882/;7.8;2098; The K2
70044605;Movie;The Pursuit of Happyness;Gabriele Muccino;Will Smith, Jaden Smith, Thandie Newton, Brian Howe, James Karen, Dan Castellaneta, Kurt Fuller, Takayo Fischer;United States;2019-10-01;2006;PG-13;117 min;Dramas;When Chris and his son are evicted, they face trying times as a desperate Chris accepts an unpaid internship at a stock brokerage firm.;/title/tt0454921/;8.0;419599; The Pursuit of Happyness
18021979;Movie;The Rugrats Movie;Igor Kovalyov, Norton Virgien;Elizabeth Daily, Christine Cavanaugh, Kath Soucie, Melanie Chartoff, Phil Proctor, Cree Summer, Cheryl Chase, Tara Strong, Jack Riley, Joe Alaskey, Michael Bell, Tress MacNeille, Busta Rhymes, Whoopi Goldberg, David Spade;United States;2019-10-01;1998;G;81 min;Children & Family Movies, Comedies;When his baby brother Dil is born, Tommy Pickles and his pals decide that he's too much responsibility and try to return him to the hospital.;/title/tt0134067/;5.9;1723; The Rugrats Movie
70020750;Movie;The Squid and the Whale;Noah Baumbach;Jeff Daniels, Laura Linney, Jesse Eisenberg, Owen Kline, William Baldwin, Halley Feiffer, Anna Paquin, Ken Leung, David Benger, Adam Rose;United States;2019-10-01;2005;R;81 min;Comedies, Dramas, Independent Movies;This insightful drama looks at the crumbling marriage between a self-centered novelist – whose career is waning – and his up-and-coming writer wife.;/title/tt0367089/;7.3;72369; The Squid and the Whale
70105596;Movie;The Time Traveler's Wife;Robert Schwentke;Rachel McAdams, Eric Bana, Arliss Howard, Ron Livingston, Stephen Tobolowsky, Michelle Nolden, Jane McLean, Hailey McCann, Tatum McCann, Brooklynn Proulx, Alex Ferris;United States;2019-10-01;2009;PG-13;107 min;Dramas, Romantic Movies, Sci-Fi & Fantasy;Due to a genetic disorder, handsome librarian Henry involuntarily zips through time, appearing at various moments in the life of his true love.;/title/tt0452694/;7.1;135529; The Time Traveler's Wife
60037022;Movie;Trainspotting;Danny Boyle;Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle, Kelly Macdonald, Peter Mullan, James Cosmo, Eileen Nicholas, Susan Vidler, Pauline Lynch, Shirley Henderson;United Kingdom;2019-10-01;1996;R;94 min;Comedies, Cult Movies, Dramas;Renton and his mates cope with the gritty realities of heroin addiction. But when Renton gets clean, he can't get away from his friends' nasty habits.;/title/tt0117951/;8.1;606644; Trainspotting
60034571;Movie;Troy;Wolfgang Petersen;Brad Pitt, Eric Bana, Orlando Bloom, Diane Kruger, Peter O'Toole, Rose Byrne, Sean Bean, Brian Cox, Julie Christie, Saffron Burrows;United States, Malta, United Kingdom;2019-10-01;2004;R;163 min;Action & Adventure, Dramas;The love-struck Prince Paris of Troy kidnaps beauty Helen from her husband, setting the two nations on a collision course for war.;/title/tt0332452/;7.2;465743; Troy
70053456;Movie;Unaccompanied Minors;Paul Feig;Lewis Black, Wilmer Valderrama, Tyler James Williams, Gia Mantegna, Dyllan Christopher, Brett Kelly, Quinn Shephard, Paget Brewster, Rob Corddry, Dominique Saldaña;United States;2019-10-01;2006;PG;90 min;Children & Family Movies, Comedies;Five disparate kids, snowed in at the airport on Christmas Eve, try to get back to their families and outsmart a disgruntled airport official.;/title/tt0488658/;5.3;10058; Unaccompanied Minors
80173150;Movie;Walking Out;Alex Smith, Andrew J. Smith;Matt Bomer, Josh Wiggins, Bill Pullman, Alex Neustaedter, Lily Gladstone;United States;2019-10-01;2017;PG-13;96 min;Dramas, Independent Movies, Thrillers;A suburban teen goes hunting with his estranged father. When a mishap with a bear occurs, he must his use his survival skills to save them both.;/title/tt5420886/;5.8;5242; Walking Out
80137461;Movie;25 Kille;Simranjit Singh Hundal;Guggu Gill, Yograj Singh, Sonia Mann, Jimmy Sharma, Sapna Bassi, Lakha Lakhwinder Singh, Sandeep Kaur Sandy, Sardar Sohi;India;2018-10-01;2016;TV-PG;140 min;Action & Adventure, Dramas, International Movies;Four brothers learn that they have inherited ancestral land, but must fight to claim it when a greedy feudal lord threatens to take it over.;/title/tt5743858/;5.9;81; 25 Kille
81012857;Movie;A Witches' Ball;Justin G. Dyck;Morgan Neundorf, Karen Slater, Loukia Ioannou, Will Ennis, Renee Stein, Keith Cooper, Paul Mason, Lisa Scenna, Ashley Rogan;Canada;2018-10-01;2017;PG;91 min;Children & Family Movies;Beatrix can't wait to be inducted as a witch, but an unfortunate incident threatens to take her pending title away if she doesn't act fast.;/title/tt5814408/;5.2;230; A Witches' Ball
70123116;Movie;Agyaat;Ram Gopal Varma;Adesh Bhardwaj, Rasika Dugal, Joy Fernandes, Ravi Kale, Ishtiyak Khan, Priyanka Kothari, Kali Prasad Mukherjee, Nitin Reddy, Gautam Rode, Howard Rosemeyer;India;2018-10-01;2009;TV-MA;97 min;Horror Movies, International Movies;A film crew shooting in a remote forested location begins losing members one by one to a mysterious entity that they cannot see or hear.;/title/tt1415252/;2.8;561; Agyaat
80190101;Movie;Anjaan;N. Linguswamy;Suriya, Samantha Ruth Prabhu, Vidyut Jammwal, Manoj Bajpayee, Soori;India;2018-10-01;2014;TV-MA;146 min;Action & Adventure, Dramas, International Movies;Mild-mannered Krishna comes to Mumbai to search for his gang-leader brother, and quickly finds himself in way over his head.;/title/tt3563156/;4.9;3684; Anjaan
81024712;Movie;Bathinda Express;Deep Joshi;Deep Joshi, Jasmine Kaur, Mohit Bhaskar, Vijay S. Kumar, Prince Kanwaljit Singh, Tarlochan Singh, Harsh Sethi;India;2018-10-01;2016;TV-14;118 min;Dramas, International Movies, Sports Movies;An ambitious young athlete endeavors to revive his floundering running career after falling prey to negative influences.;/title/tt6885956/;6.1;7; Bathinda Express
70112494;Movie;Brooklyn's Finest;Antoine Fuqua;Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes, Will Patton, Lili Taylor, Michael Kenneth Williams, Brían F. O'Byrne, Shannon Kane, Ellen Barkin, Vincent D'Onofrio, Logan Marshall-Green;United States;2018-10-01;2009;R;133 min;Dramas, Thrillers;Three cops find themselves hurtling toward the same crime scene on one fatal night in this tense, edge-of your-seat thriller.;/title/tt1210042/;6.7;59113; Brooklyn's Finest
80215922;Movie;Chappaquiddick;John Curran;Jason Clarke, Kate Mara, Ed Helms, Bruce Dern, Jim Gaffigan, Olivia Thirlby, Clancy Brown, Taylor Nichols, John Fiore;United States, Sweden;2018-10-01;2017;PG-13;106 min;Dramas;Senator Ted Kennedy watches his future unravel in the wake of an infamous car crash as family and allies vie to protect his reputation.;/title/tt5270948/;6.5;10501; Chappaquiddick
70113305;Movie;Dev.D;Anurag Kashyap;Abhay Deol, Mahie Gill, Kalki Koechlin, Sindbad Phgura, Ammo 'Too Sweet', Jimi the Quiff, Parakh Madan;India;2018-10-01;2009;TV-MA;137 min;Dramas, International Movies, Romantic Movies;Because they come from different castes, the son of a tax collector and his true love are not allowed to marry, sending them down divergent paths.;/title/tt1327035/;8.0;26967; Dev.D
80032472;Movie;Dil Vil Pyaar Vyaar;Manjeet Maan;Gurdas Maan, Neeru Bajwa, Jassi Gill, Rajiv Thakur, Khushdeed Maan, Manav Vij, Raj Jhinger, Shruti Sodhi, Meher Vij;India;2018-10-01;2014;TV-PG;145 min;International Movies, Music & Musicals, Romantic Movies;Agam Singh's brothers mean everything to him, so while he promises not to marry, he tries to get them to marry – but they want him to marry first.;/title/tt3723864/;6.4;59; Dil Vil Pyaar Vyaar
70181653;Movie;Ek Main Aur Ekk Tu;Shakun Batra;Kareena Kapoor, Imran Khan, Boman Irani, Ram Kapoor, Ratna Pathak Shah, Zenobia Shroff, Soniya Mehra, Akshat Verma, Dana Lewis, Rajesh Khattar;India;2018-10-01;2012;TV-14;106 min;Comedies, International Movies, Romantic Movies;Bollywood stars Imran Khan and Kareena Kapoor pair up to play exceptionally dissimilar lovers in this lighthearted romantic comedy.;/title/tt1703958/;5.8;6126; Ek Main Aur Ekk Tu
80032474;Movie;Haani;Amitoj Mann;Sarabjit Cheema, Mahreen Kaleka, Harbhajan Mann, Anuj Sachdeva, Rupan Bal, Sonia Mann;India;2018-10-01;2013;TV-14;137 min;Dramas, International Movies, Music & Musicals;When a man discovers that he can communicate with his grandfather's spirit, it leads to two love stories intertwining 50 years apart.;/title/tt3211048/;7.1;116; Haani
70127589;Movie;Harishchandrachi Factory;Paresh Mokashi;Nandu Madhav, Vibhawari Deshpande, Ambarish Deshpande, Mohit Gokhale, Dilip Joglekar, Dheeresh Joshi, Ketan Karande, Atharva Karve, Mayur Khandge, Sandip Pathak;India;2018-10-01;2009;TV-PG;99 min;Dramas, International Movies;Against a backdrop of burgeoning social unrest, a neophyte filmmaker makes history in 1913 as the director of India's first feature-length film.;/title/tt1524539/;8.4;1854; Harishchandrachi Factory
80225696;TV Show;Hot Date;;Emily Axford, Brian Murphy;United States;2018-10-01;2018;TV-MA;1 Season;Romantic TV Shows, TV Comedies;Interconnected sketches and performances skewer the madness and misunderstandings of modern relationships.;/title/tt7603386/;7.0;435; Hot Date
80104130;Movie;Jagga Jasoos;Anurag Basu;Ranbir Kapoor, Katrina Kaif, Saurabh Shukla, Saswata Chatterjee, Rajatabha Dutta, Saravajeet Tiwari;India;2018-10-01;2017;TV-14;155 min;Action & Adventure, Comedies, International Movies;An eccentric, self-proclaimed detective goes on an action-packed hunt for his missing father, with an awkward but adventurous journalist by his side.;/title/tt4129428/;6.4;8273; Jagga Jasoos
80032473;Movie;Jatt James Bond;Rohit Jugraj;Gippy Grewal, Gurpreet Guggi, Zarine Khan;India;2018-10-01;2014;TV-14;142 min;Comedies, Dramas, International Movies;Shinda loves Laali but can't have her, so he and his friends come up with an elaborate plan to solve all their problems and win her.;/title/tt3732110/;6.7;588; Jatt James Bond
70090035;Movie;Jodhaa Akbar;Ashutosh Gowariker;Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha, Suhasini Mulay, Ila Arun, Raza Murad, Kulbhushan Kharbanda, Abeer Abrar;India;2018-10-01;2008;TV-14;214 min;Action & Adventure, Dramas, International Movies;In 16th-century India, what begins as a strategic alliance between a Mughal emperor and a Hindu princess becomes a genuine opportunity for true love.;/title/tt0449994/;7.6;27885; Jodhaa Akbar
81024713;Movie;Judge Singh LLB;Atharv Baluja;Ravinder Grewal, B.N. Sharma, Sardar Sohi, Chandan Prabhakar, Anita Devgan, Harpal Singh, Hardeep Gill, Surbhi Mahendru;India;2018-10-01;2015;TV-14;137 min;Comedies, Dramas, International Movies;Framed by a politician for committing murder, a lower-class boy hires the only counsel he can afford: a lawyer with no courtroom experience.;/title/tt4678200/;7.4;183; Judge Singh LLB
70117268;Movie;Kaminey;Vishal Bhardwaj;Shahid Kapoor, Priyanka Chopra, Deb Mukherjee, Shivkumar Subramaniam, Chandan Roy Sanyal, Hrishikesh Joshi, Amole Gupte, Patricia Bull, Carlos Paca, Eric Santos;India;2018-10-01;2009;TV-MA;128 min;Dramas, International Movies, Music & Musicals;A young man pursues his dreams of wealth by breaking the law, while his twin brother tries to better his life through hard work and honesty.;/title/tt1274295/;7.4;15829; Kaminey
70211216;Movie;Kevin Hart: Laugh at My Pain;Leslie Small, Tim Story;Kevin Hart;United States;2018-10-01;2011;R;89 min;Stand-Up Comedy;Sometimes edgy and always hilarious, comedian Kevin Hart shines in this theatrical version of his record-breaking 2011 live tour.;/title/tt1999192/;7.4;5356; Kevin Hart: Laugh at My Pain
70140322;Movie;Kevin Hart: Seriously Funny;Shannon Hartman;Kevin Hart;United States;2018-10-01;2010;TV-MA;67 min;Stand-Up Comedy;With his unique hip-hop style delivery, African American stand-up comedian Kevin Hart expounds on life at a sold-out concert performance.;/title/tt1714196/;7.6;4635; Kevin Hart: Seriously Funny
81024696;Movie;Khido Khundi;Rohit Jugraj;Ranjit Bawa, Mandy Takhar, Manav Vij, Elnaaz Norouzi, Mahavir Bhullar, Guggu Gill, Seema Kaushal, Sukhbir Singh;India;2018-10-01;2018;TV-14;151 min;Dramas, International Movies, Sports Movies;An embittered former hockey star must engage with the sport again to help his brother assemble a team for a momentous match against the British.;/title/tt7177642/;6.6;78; Khido Khundi
